sp_id,sp_gq_id,age,sex
939704912,450032804,100,F
939704913,450032804,85,F
939704914,450032804,84,F
939704915,450032804,80,F
939704916,450032804,98,F
939704917,450032804,68,F
939704918,450032804,81,F
939704919,450032804,81,F
939704920,450032804,71,F
939704921,450032804,85,F
939704922,450032804,89,F
939704923,450032804,101,F
939704924,450032804,82,F
939704925,450032804,89,F
939704926,450032804,95,F
939704927,450032804,77,F
939704928,450032804,75,F
939704929,450032804,97,F
939704930,450032804,97,F
939704931,450032804,76,F
939704932,450032804,74,F
939704933,450032804,100,F
939704934,450032804,85,F
939704935,450032804,104,F
939704936,450032804,90,F
939704937,450032804,77,F
939704938,450032804,78,F
939704939,450032804,87,F
939704940,450032804,89,F
939704941,450032804,77,F
939704942,450032804,83,F
939704943,450032804,76,F
939704944,450032804,83,F
939704945,450032804,97,F
939704946,450032804,83,F
939704947,450032804,77,F
939704948,450032804,69,F
939704949,450032804,86,F
939704950,450032804,66,F
939704951,450032804,86,F
939704952,450032804,81,F
939704953,450032804,80,F
939704954,450032804,76,F
939704955,450032804,84,F
939704956,450032804,81,F
939704957,450032804,75,F
939704958,450032804,79,F
939704959,450032804,93,F
939704960,450032804,76,F
939704961,450032804,87,F
939704962,450032804,81,F
939704963,450032804,88,F
939704964,450032804,88,F
939704965,450032804,88,F
939704966,450032804,89,F
939704967,450032804,90,F
939704968,450032804,81,F
939704969,450032804,87,F
939704970,450032804,91,F
939704971,450032804,82,F
939704972,450032804,78,F
939704973,450032804,88,F
939704974,450032804,83,F
939704975,450032804,81,F
939704976,450032804,90,F
939704977,450032804,79,F
939704978,450032804,83,F
939704979,450032804,90,F
939704980,450032804,86,F
939704981,450032804,68,F
939704982,450032804,90,F
939704984,450032804,79,F
939704985,450032804,75,F
939704986,450032804,86,F
939704987,450032804,85,F
939704988,450032804,65,F
939704989,450032804,89,F
939704990,450032804,85,F
939704991,450032804,65,F
939704992,450032804,81,F
939704993,450032804,87,F
939704994,450032804,76,F
939704995,450032804,97,F
939704996,450032804,90,F
939704997,450032804,101,F
939704998,450032804,98,F
939704999,450032804,75,F
939705000,450032804,71,F
939705001,450032804,79,F
939705002,450032804,83,F
939705003,450032804,88,F
939705004,450032804,70,F
939705005,450032804,84,F
939705006,450032804,100,F
939705007,450032804,85,F
939705008,450032804,88,F
939705009,450032804,79,F
939705010,450032804,82,F
939705011,450032804,92,F
939705012,450032804,89,F
939705013,450032804,75,F
939705014,450032804,68,F
939705015,450032804,85,F
939705016,450032804,79,F
939705017,450032804,99,F
939705018,450032804,94,F
940550398,450032804,90,M
939704725,450032804,89,F
939368900,450032804,25,F
940550372,450032804,83,M
940550373,450032804,80,M
940550366,450032804,75,M
940550374,450032804,66,M
940550375,450032804,85,M
940550376,450032804,86,M
940550377,450032804,76,M
940550378,450032804,81,M
940550379,450032804,100,M
940550380,450032804,91,M
940550381,450032804,78,M
940550382,450032804,67,M
940550383,450032804,77,M
940550384,450032804,86,M
940550385,450032804,69,M
940550386,450032804,84,M
940550387,450032804,87,M
940550388,450032804,79,M
940550389,450032804,99,M
940550390,450032804,66,M
940550391,450032804,86,M
940550392,450032804,88,M
940550393,450032804,76,M
940550394,450032804,71,M
940550395,450032804,90,M
940550396,450032804,88,M
940550397,450032804,90,M
940550365,450032804,77,M
940550364,450032804,83,M
940550363,450032804,81,M
940550362,450032804,88,M
940550361,450032804,85,M
941482118,450013411,22,M
941482117,450013411,17,M
941482119,450013411,35,M
941482123,450013412,16,F
941482124,450013412,24,F
941482125,450013412,30,F
941482122,450013412,17,F
941482121,450013412,17,F
941482120,450013412,13,F
940394162,450043935,32,M
939312515,450043935,64,F
940718012,450043935,79,M
940394161,450043935,51,M
940718011,450043935,90,M
939416304,450025596,83,F
939416305,450025596,78,F
939416306,450025596,100,F
939416307,450025596,87,F
939416308,450025596,88,F
939416309,450025596,88,F
939416310,450025596,86,F
939416311,450025596,67,F
939416312,450025596,78,F
939416295,450025596,85,F
939416314,450025596,86,F
939416315,450025596,78,F
939416316,450025596,90,F
939416317,450025596,76,F
939416318,450025596,79,F
939416319,450025596,91,F
940429623,450025596,87,M
940429624,450025596,70,M
940429617,450025596,79,M
940429616,450025596,71,M
940429615,450025596,85,M
940290272,450025596,64,M
940290273,450025596,61,M
940290274,450025596,58,M
940290275,450025596,60,M
940290276,450025596,46,M
939416313,450025596,78,F
939416296,450025596,79,F
939416297,450025596,81,F
939416298,450025596,81,F
939416299,450025596,99,F
940429618,450025596,90,M
940429619,450025596,84,M
940429620,450025596,71,M
940429621,450025596,80,M
940429622,450025596,70,M
939416300,450025596,65,F
939416301,450025596,77,F
939416302,450025596,86,F
939416303,450025596,76,F
940429625,450025596,83,M
940429626,450025596,80,M
939394978,450025596,60,F
939394979,450025596,25,F
940429627,450025596,79,M
940429628,450025596,85,M
939416292,450025596,84,F
939416293,450025596,77,F
939416294,450025596,80,F
939314572,450043936,24,F
939312499,450043936,62,F
939314573,450043936,31,F
939291108,450043936,59,F
940394080,450043936,24,M
940394081,450043936,44,M
941482126,450013413,26,M
941482128,450013413,46,M
941482129,450013413,49,M
941482130,450013413,46,M
941482131,450013413,22,M
941482132,450013413,62,M
941482127,450013413,28,M
941482134,450013413,35,M
941482133,450013413,29,M
941482135,450013414,25,F
939312522,450043937,50,F
940394194,450043937,45,M
940394193,450043937,56,M
940394192,450043937,51,M
940394191,450043937,58,M
940394190,450043937,52,M
940394189,450043937,61,M
940394188,450043937,56,M
940394187,450043937,58,M
940394186,450043937,63,M
940394185,450043937,63,M
940394184,450043937,53,M
940394183,450043937,41,M
940394182,450043937,42,M
940394181,450043937,45,M
940394180,450043937,59,M
940394179,450043937,34,M
940394178,450043937,62,M
940394177,450043937,55,M
940394176,450043937,56,M
940394175,450043937,59,M
940394174,450043937,58,M
940394173,450043937,42,M
940394172,450043937,53,M
940394171,450043937,54,M
940394170,450043937,54,M
940394169,450043937,21,M
940394168,450043937,48,M
940394167,450043937,43,M
940394166,450043937,47,M
940394165,450043937,32,M
940394164,450043937,54,M
940394163,450043937,54,M
939312524,450043937,50,F
939312523,450043937,56,F
939312521,450043937,50,F
939312520,450043937,56,F
939312519,450043937,54,F
939312518,450043937,54,F
939312517,450043937,31,F
940127425,450043937,92,F
939312516,450043937,24,F
936677107,450001508,24,F
936677132,450001508,18,F
936677131,450001508,19,F
936677130,450001508,19,F
936677129,450001508,18,F
936677128,450001508,18,F
936677127,450001508,23,F
936677126,450001508,18,F
936677125,450001508,18,F
936677124,450001508,18,F
936677123,450001508,22,F
936677122,450001508,18,F
936677121,450001508,18,F
936677082,450001508,24,M
936677083,450001508,19,M
936677084,450001508,21,M
936677085,450001508,19,M
936677086,450001508,19,M
936677087,450001508,18,M
936677088,450001508,20,M
936677089,450001508,19,M
936677090,450001508,23,M
936677091,450001508,25,M
936677092,450001508,19,M
936677093,450001508,19,M
936677094,450001508,23,M
936677095,450001508,21,M
936677096,450001508,19,M
936677097,450001508,19,M
936677098,450001508,21,M
936677099,450001508,18,M
936677100,450001508,19,M
936677101,450001508,22,F
936677102,450001508,18,F
936677103,450001508,20,F
936677104,450001508,20,F
936677105,450001508,18,F
936677120,450001508,23,F
936677119,450001508,22,F
936677118,450001508,19,F
936677117,450001508,19,F
936677106,450001508,19,F
936677116,450001508,20,F
936677115,450001508,21,F
936677081,450001508,18,M
936677114,450001508,20,F
936677113,450001508,22,F
936677112,450001508,23,F
936677111,450001508,19,F
936677110,450001508,18,F
936677109,450001508,23,F
936677108,450001508,21,F
936677134,450001508,24,F
936677133,450001508,20,F
936677302,450000649,21,M
936677135,450000649,21,M
936677136,450000649,19,M
936677137,450000649,20,M
936677138,450000649,24,M
936677139,450000649,18,M
936677140,450000649,18,M
936677141,450000649,20,M
936677142,450000649,22,M
936677143,450000649,19,M
936677144,450000649,22,M
936677145,450000649,18,M
936677146,450000649,19,M
936677147,450000649,23,M
936677148,450000649,19,M
936677149,450000649,26,M
936677150,450000649,23,M
936677151,450000649,19,M
936677152,450000649,18,M
936677153,450000649,19,M
936677154,450000649,19,M
936677155,450000649,21,M
936677156,450000649,21,M
936677157,450000649,18,M
936677158,450000649,22,M
936677159,450000649,20,M
936677160,450000649,30,M
936677161,450000649,22,M
936677162,450000649,19,M
936677163,450000649,18,M
936677164,450000649,19,M
936677165,450000649,21,M
936677166,450000649,22,M
936677167,450000649,37,M
936677168,450000649,18,M
936677169,450000649,24,M
936677170,450000649,22,M
936677171,450000649,19,M
936677172,450000649,26,M
936677173,450000649,19,M
936677174,450000649,20,M
936677175,450000649,18,M
936677176,450000649,20,M
936677177,450000649,18,M
936677178,450000649,19,M
936677179,450000649,19,M
936677180,450000649,24,M
936677181,450000649,21,M
936677182,450000649,24,M
936677183,450000649,20,M
936677184,450000649,18,M
936677185,450000649,18,M
936677186,450000649,22,M
936677187,450000649,19,M
936677188,450000649,18,M
936677189,450000649,18,M
936677190,450000649,19,M
936677191,450000649,20,M
936677192,450000649,20,M
936677193,450000649,20,M
936677194,450000649,22,M
936677195,450000649,19,M
936677196,450000649,18,M
936677197,450000649,19,M
936677198,450000649,19,M
936677199,450000649,18,M
936677200,450000649,18,M
936677201,450000649,20,M
936677202,450000649,20,M
936677203,450000649,24,M
936677204,450000649,21,M
936677205,450000649,22,M
936677206,450000649,22,M
936677207,450000649,19,M
936677208,450000649,19,M
936677209,450000649,19,M
936677210,450000649,19,M
936677211,450000649,18,M
936677212,450000649,19,M
936677213,450000649,19,M
936677214,450000649,22,M
936677215,450000649,18,M
936677216,450000649,22,M
936677217,450000649,24,M
936677218,450000649,19,M
936677219,450000649,23,M
936677220,450000649,20,M
936677221,450000649,19,M
936677222,450000649,19,M
936677223,450000649,20,M
936677224,450000649,22,M
936677225,450000649,20,M
936677226,450000649,19,M
936677227,450000649,24,M
936677228,450000649,21,M
936677229,450000649,21,M
936677230,450000649,19,M
936677231,450000649,19,M
936677232,450000649,19,M
936677233,450000649,19,M
936677234,450000649,22,M
936677235,450000649,20,M
936677236,450000649,22,M
936677237,450000649,18,M
936677238,450000649,19,M
936677239,450000649,21,M
936677240,450000649,18,M
936677241,450000649,18,M
936677242,450000649,24,M
936677243,450000649,19,M
936677244,450000649,18,M
936677245,450000649,21,M
936677246,450000649,18,M
936677247,450000649,19,M
936677248,450000649,19,M
936677249,450000649,19,M
936677250,450000649,22,M
936677251,450000649,18,M
936677252,450000649,19,M
936677253,450000649,19,M
936677254,450000649,18,M
936677255,450000649,21,M
936677256,450000649,20,M
936677257,450000649,20,M
936677258,450000649,23,M
936677259,450000649,19,M
936677260,450000649,18,M
936677261,450000649,22,M
936677262,450000649,23,M
936677263,450000649,45,M
936677264,450000649,24,M
936677265,450000649,20,M
936677266,450000649,21,M
936677267,450000649,20,M
936677268,450000649,20,M
936677269,450000649,24,M
936677270,450000649,20,M
936677271,450000649,24,M
936677272,450000649,21,M
936677273,450000649,21,M
936677274,450000649,19,M
936677275,450000649,18,M
936677276,450000649,23,M
936677277,450000649,18,M
936677278,450000649,21,M
936677279,450000649,19,M
936677280,450000649,19,M
936677281,450000649,21,M
936677282,450000649,18,M
936677283,450000649,28,M
936677284,450000649,22,M
936677285,450000649,19,M
936677286,450000649,18,M
936677287,450000649,20,M
936677288,450000649,20,M
936677289,450000649,18,M
936677290,450000649,23,M
936677291,450000649,18,M
936677292,450000649,19,M
936677293,450000649,24,M
936677294,450000649,19,M
936677295,450000649,20,M
936677296,450000649,20,M
936677297,450000649,22,M
936677298,450000649,18,M
936677299,450000649,19,M
936677300,450000649,19,M
936677301,450000649,19,M
936677303,450000649,18,M
936677304,450000649,18,M
936677305,450000649,20,M
936677306,450000649,22,M
936677307,450000649,19,M
936677308,450000649,19,M
936677309,450000649,19,M
936677310,450000649,18,M
936677311,450000649,19,M
936677312,450000649,18,M
936677313,450000649,20,M
936677314,450000649,20,M
936677315,450000649,18,M
936677316,450000649,23,M
936677317,450000649,23,M
936677318,450000649,18,F
936677319,450000649,19,F
936677320,450000649,22,F
936677321,450000649,21,F
936677322,450000649,23,F
936677323,450000649,22,F
936677324,450000649,19,F
936677325,450000649,22,F
936677326,450000649,22,F
936677327,450000649,18,F
936677328,450000649,23,F
936677329,450000649,19,F
936677330,450000649,18,F
936677331,450000649,21,F
936677332,450000649,37,F
936677333,450000649,18,F
936677334,450000649,18,F
936677335,450000649,18,F
936677336,450000649,21,F
936677337,450000649,21,F
936677338,450000649,19,F
936677339,450000649,22,F
936677340,450000649,18,F
936677341,450000649,19,F
936677342,450000649,18,F
936677343,450000649,18,F
936677344,450000649,18,F
936677345,450000649,23,F
936677346,450000649,21,F
936677347,450000649,18,F
936677348,450000649,24,F
936677349,450000649,18,F
936677350,450000649,19,F
936677351,450000649,18,F
936677352,450000649,23,F
936677353,450000649,19,F
936677354,450000649,18,F
936677355,450000649,19,F
936677356,450000649,20,F
936677357,450000649,19,F
936677358,450000649,19,F
936677359,450000649,23,F
936677360,450000649,23,F
936677361,450000649,24,F
936677362,450000649,24,F
936677363,450000649,19,F
936677364,450000649,19,F
936677365,450000649,24,F
936677366,450000649,21,F
936677367,450000649,19,F
936677368,450000649,19,F
936677369,450000649,20,F
936677370,450000649,18,F
936677371,450000649,21,F
936677372,450000649,19,F
936677373,450000649,19,F
936677374,450000649,19,F
936677375,450000649,18,F
936677376,450000649,19,F
936677377,450000649,23,F
936677378,450000649,20,F
936677379,450000649,19,F
936677380,450000649,18,F
936677381,450000649,20,F
936677382,450000649,24,F
936677383,450000649,23,F
936677384,450000649,18,F
936677385,450000649,20,F
936677386,450000649,24,F
936677387,450000649,18,F
936677388,450000649,20,F
936677389,450000649,21,F
936677390,450000649,20,F
936677391,450000649,19,F
936677392,450000649,20,F
936677393,450000649,18,F
936677394,450000649,21,F
936677395,450000649,18,F
936677396,450000649,22,F
936677397,450000649,19,F
936677398,450000649,18,F
936677399,450000649,19,F
936677400,450000649,19,F
936677401,450000649,29,F
936677402,450000649,19,F
936677403,450000649,18,F
936677404,450000649,19,F
936677405,450000649,19,F
936677406,450000649,18,F
936677407,450000649,19,F
936677408,450000649,19,F
936677409,450000649,19,F
936677410,450000649,19,F
936677411,450000649,19,F
936677412,450000649,24,F
936677413,450000649,18,F
936677414,450000649,24,F
936677415,450000649,22,F
936677416,450000649,19,F
936677417,450000649,19,F
936677418,450000649,19,F
936677419,450000649,18,F
936677420,450000649,19,F
936677421,450000649,20,F
936677422,450000649,20,F
936677423,450000649,19,F
936677424,450000649,20,F
936677425,450000649,20,F
936677426,450000649,19,F
936677427,450000649,19,F
936677428,450000649,21,F
936677429,450000649,22,F
936677430,450000649,23,F
936677431,450000649,18,F
936677432,450000649,19,F
936677433,450000649,18,F
936677434,450000649,22,F
936677435,450000649,22,F
936677436,450000649,24,F
936677437,450000649,18,F
936677438,450000649,19,F
936677439,450000649,19,F
936677440,450000649,19,F
936677441,450000649,19,F
936677442,450000649,19,F
936677443,450000649,19,F
936677444,450000649,19,F
936677445,450000649,18,F
936677446,450000649,19,F
936677447,450000649,21,F
936677448,450000649,19,F
936677449,450000649,19,F
936677450,450000649,18,F
936677451,450000649,20,F
936677452,450000649,19,F
936677453,450000649,23,F
